---------------------------
|Data statistics|Number of|
|-------------------------|
|Records passed |    1,848|
---------------------------
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SOrg.|Ship-To Pt|Purchase order no.  |Sales Doc |Created on|Delivery  |Item      |Material          |Dlvy Qty  |DlvTy|Deliv.Date|OvCS|Name 1                             |Name 2                                  |
|1210 |635499    |aam0909213          |7113883386|06/14/2009|8093332339|000010    |922-8593          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |AM0909239R          |7113884719|06/14/2009|8093332340|000010    |922-8351          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |AM0909250R          |7113885285|06/14/2009|8093332341|000010    |661-4590          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909160          |7113885384|06/14/2009|8093332342|000010    |ZP661-4793        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909173          |7113885385|06/14/2009|8093332343|000010    |ZP661-4793        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909170          |7113885386|06/14/2009|8093332344|000010    |ZP661-4929        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909197          |7113885388|06/14/2009|8093332345|000010    |ZP661-4892        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909174          |7113885389|06/14/2009|8093332346|000010    |ZP661-4893        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909180          |7113885447|06/14/2009|8093332347|000010    |ZP661-4874        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909199          |7113885449|06/14/2009|8093332348|000010    |ZP661-4793        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |aam0909167          |7113885602|06/14/2009|8093332349|000010    |922-8597          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909176          |7113885603|06/14/2009|8093332350|000010    |ZP661-4868        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |AM0909230-M         |7113885609|06/14/2009|8093332351|000010    |661-4279          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |AM0909218-N         |7113885682|06/14/2009|8093332352|000010    |661-4600          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |YAM0909019          |7113885758|06/14/2009|8093332353|000010    |922-8315          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909224          |7113885842|06/14/2009|8093332354|000010    |ZP661-4868        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909161          |7113885843|06/14/2009|8093332355|000010    |ZP661-4795        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |aam0909207          |7113885844|06/14/2009|8093332356|000010    |922-8593          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909220          |7113885845|06/14/2009|8093332357|000010    |ZP661-4691        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909225          |7113885903|06/14/2009|8093332358|000010    |ZP661-4793        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909203          |7113885904|06/14/2009|8093332359|000010    |ZP661-4559        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909186          |7113885981|06/14/2009|8093332360|000010    |ZP661-4517        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909169          |7113885982|06/14/2009|8093332361|000010    |ZP661-4866        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                             APPLE INTERNAL USE ONLY
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|SOrg.|Ship-To Pt|Purchase order no.  |Sales Doc |Created on|Delivery  |Item      |Material          |Dlvy Qty  |DlvTy|Deliv.Date|OvCS|Name 1                             |Name 2                                  |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
|1210 |635499    |cam0909168          |7113885983|06/14/2009|8093332362|000010    |ZP661-4793        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909177          |7113886228|06/14/2009|8093332363|000010    |ZP661-4874        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909184          |7113886229|06/14/2009|8093332364|000010    |ZP661-4793        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |aam0909206          |7113886318|06/14/2009|8093332365|000010    |922-8593          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |aam0909232          |7113886319|06/14/2009|8093332366|000010    |922-8593          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909181          |7113886320|06/14/2009|8093332367|000010    |ZP661-4793        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909179          |7113886321|06/14/2009|8093332368|000010    |ZP661-4549        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909183          |7113886322|06/14/2009|8093332369|000010    |ZP661-4514        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |aam0909231          |7113886323|06/14/2009|8093332370|000010    |661-4407          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909204          |7113886366|06/14/2009|8093332371|000010    |ZP661-4793        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909200          |7113886367|06/14/2009|8093332372|000010    |ZP661-4893        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909189          |7113886368|06/14/2009|8093332373|000010    |ZP661-4893        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909163          |7113886463|06/14/2009|8093332374|000010    |ZP661-4691        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909157          |7113886465|06/14/2009|8093332375|000010    |ZP661-4793        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |CAM0909249          |7113886522|06/14/2009|8093332376|000010    |ZP661-4546        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0908762          |7113886523|06/14/2009|8093332377|000010    |922-8593          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0908762          |7113886523|06/14/2009|8093332377|000020    |ZP661-4549        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909205          |7113886524|06/14/2009|8093332378|000010    |ZP661-4794        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909229          |7113886600|06/14/2009|8093332379|000020    |922-8593          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909229          |7113886600|06/14/2009|8093332379|000010    |ZP661-4793        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |gam0909212          |7113886685|06/14/2009|8093332380|000010    |661-4406          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909209          |7113886836|06/14/2009|8093332381|000010    |ZP661-4866        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909182          |7113886945|06/14/2009|8093332382|000010    |ZP661-4793        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |AAM0909258          |7113886946|06/14/2009|8093332383|000010    |661-4712          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909165          |7113887011|06/14/2009|8093332384|000010    |ZP661-4793        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909211          |7113887012|06/14/2009|8093332385|000010    |ZP661-4870        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909185          |7113887013|06/14/2009|8093332386|000010    |661-5127          |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |635499    |cam0909158          |7113887015|06/14/2009|8093332387|000010    |ZP661-4862        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1210 |97905     |AAS0904820          |7113883384|06/14/2009|8093332540|000010    |ZP661-3834        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS AND SERVICES        |608 STANHOPE HOUSE,                     |
|1210 |97905     |AAS0904812          |7113883385|06/14/2009|8093332541|000010    |ZP661-4122        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS AND SERVICES        |608 STANHOPE HOUSE,                     |
|1210 |97905     |AAS0904822          |7113886365|06/14/2009|8093332542|000010    |ZP661-3831        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS AND SERVICES        |608 STANHOPE HOUSE,                     |
|1210 |635499    |AAM0909164          |7113885902|06/14/2009|8093332544|000010    |ZP661-4123        |1.000     |LF   |06/18/2009|    |COMMUNICATIONS & SERVICES          |1101 WAI FUNG PLAZA                     |
|1310 |97944     |1161028EO           |7113746344|06/12/2009|8093168473|000010    |TA661-4546        |1.000     |LF   |06/16/2009|    |UNITECH COMPUTER CO. LTD.          |3FL,NO.236,SHINHU 2ND ROAD              |
|1310 |97944     |1161634-D           |7113753081|06/12/2009|8093168475|000010    |PA661-4832        |1.000     |LF   |06/16/2009|    |UNITECH COMPUTER CO. LTD.          |3FL,NO.236,SHINHU 2ND ROAD              |
|1310 |97944     |1161218EC           |7113753037|06/14/2009|8093311797|000010    |661-4447          |1.000     |LF   |06/18/2009|    |UNITECH COMPUTER CO. LTD.          |3FL,NO.236,SHINHU 2ND ROAD              |
|1310 |97944     |1160622E            |7113753211|06/14/2009|8093311798|000010    |661-4023          |1.000     |LF   |06/18/2009|    |UNITECH COMPUTER CO. LTD.          |3FL,NO.236,SHINHU 2ND ROAD              |
|1310 |97944     |1160176-D           |7113753915|06/14/2009|8093311799|000010    |661-4818          |1.000     |LF   |06/18/2009|    |UNITECH COMPUTER CO. LTD.          |3FL,NO.236,SHINHU 2ND ROAD              |
|1310 |97944     |1159672EO           |7113753983|06/14/2009|8093311800|000010    |TA661-4867        |1.000     |LF   |06/18/2009|    |UNITECH COMPUTER CO. LTD.          |3FL,NO.236,SHINHU 2ND ROAD              |
|1310 |97944     |1161414-D           |7113756252|06/14/2009|8093311801|000010    |661-5127          |1.000     |LF   |06/18/2009|    |UNITECH COMPUTER CO. LTD.          |3FL,NO.236,SHINHU 2ND ROAD              |
|1310 |97944     |1130008-2MC         |7113855754|06/14/2009|8093324399|000010    |661-2816          |1.000     |LF   |06/18/2009|    |UNITECH COMPUTER CO. LTD.          |3FL,NO.236,SHINHU 2ND ROAD              |
|1310 |97944     |1161032-D           |7113876122|06/14/2009|8093324400|000010    |TA661-4546        |1.000     |LF   |06/18/2009|    |UNITECH COMPUTER CO. LTD.          |3FL,NO.236,SHINHU 2ND ROAD              |
|1310 |97944     |1161030-D           |7113876516|06/14/2009|8093324401|000010    |TA661-4546        |1.000     |LF   |06/18/2009|    |UNITECH COMPUTER CO. LTD.          |3FL,NO.236,SHINHU 2ND ROAD              |
